Gene 1,Gene 2,Weight,Network group,Network,cluster
NFIB,ZBTB20,0.026044616,Co-localization,Johnson-Shoemaker-2003,6
TBR1,AGBL4,0.016464947,Co-localization,Johnson-Shoemaker-2003,6
TBR1,ELAVL4,0.004896801,Co-localization,Johnson-Shoemaker-2003,6
TBR1,SNAP25,0.002784482,Co-localization,Johnson-Shoemaker-2003,6
NFIX,NFIB,0.023487253,Co-localization,Johnson-Shoemaker-2003,6
GNG3,AGBL4,0.004613561,Co-localization,Johnson-Shoemaker-2003,6
GNG3,CELF4,0.005256014,Co-localization,Johnson-Shoemaker-2003,6
GNG3,ELAVL4,0.001437798,Co-localization,Johnson-Shoemaker-2003,6
GNG3,PPP2R2B,0.001267001,Co-localization,Johnson-Shoemaker-2003,6
GNG3,PPP3CA,0.001758202,Co-localization,Johnson-Shoemaker-2003,6
GNG3,SNAP25,0.00099468,Co-localization,Johnson-Shoemaker-2003,6
GNG3,TBR1,0.002828554,Co-localization,Johnson-Shoemaker-2003,6
SLC24A2,PEX5L,0.01472744,Co-localization,Johnson-Shoemaker-2003,6
SLC24A2,NTNG1,0.010969972,Co-localization,Johnson-Shoemaker-2003,6
SLC24A2,SNAP25,0.002451839,Co-localization,Johnson-Shoemaker-2003,6
SLC24A2,GNG3,0.002548798,Co-localization,Johnson-Shoemaker-2003,6
RYR2,SLC8A1,0.01610072,Co-localization,Johnson-Shoemaker-2003,6
CDH13,PCDH7,0.016483195,Co-localization,Johnson-Shoemaker-2003,6
CDH13,SLC8A1,0.020484239,Co-localization,Johnson-Shoemaker-2003,6
CDH13,RYR2,0.013712547,Co-localization,Johnson-Shoemaker-2003,6
SLC17A6,NTNG1,0.025286742,Co-localization,Johnson-Shoemaker-2003,6
SLC17A6,GNG3,0.003133748,Co-localization,Johnson-Shoemaker-2003,6
SLC17A6,SLC24A2,0.011192374,Co-localization,Johnson-Shoemaker-2003,6
TAGLN3,AGBL4,0.007037286,Co-localization,Johnson-Shoemaker-2003,6
TAGLN3,PPP2R2B,0.001871729,Co-localization,Johnson-Shoemaker-2003,6
TAGLN3,PPP3CA,0.002930977,Co-localization,Johnson-Shoemaker-2003,6
TAGLN3,SNAP25,0.001388154,Co-localization,Johnson-Shoemaker-2003,6
TAGLN3,TBR1,0.004358972,Co-localization,Johnson-Shoemaker-2003,6
TAGLN3,GNG3,0.001423088,Co-localization,Johnson-Shoemaker-2003,6
FOXP1,AGBL4,0.000174827,Genetic Interactions,Lin-Smith-2010,6
FOXP1,CELF4,0.000205883,Genetic Interactions,Lin-Smith-2010,6
CADM2,CELF4,0.00047936,Genetic Interactions,Lin-Smith-2010,6
CADM1,AGBL4,0.000240753,Genetic Interactions,Lin-Smith-2010,6
CADM1,CELF4,0.000283521,Genetic Interactions,Lin-Smith-2010,6
KCNN2,FOXP1,0.000196382,Genetic Interactions,Lin-Smith-2010,6
SOX5,CADM2,0.000537968,Genetic Interactions,Lin-Smith-2010,6
SOX5,CADM1,0.000318185,Genetic Interactions,Lin-Smith-2010,6
SOX5,KCNN2,0.000386213,Genetic Interactions,Lin-Smith-2010,6
CADPS2,CADM1,0.000290329,Genetic Interactions,Lin-Smith-2010,6
PCDH7,HCN1,0.000404804,Genetic Interactions,Lin-Smith-2010,6
PCDH7,CELF4,0.000353293,Genetic Interactions,Lin-Smith-2010,6
PCDH7,FOXP1,0.000201606,Genetic Interactions,Lin-Smith-2010,6
PCDH7,CADM2,0.000469402,Genetic Interactions,Lin-Smith-2010,6
PCDH7,SOX5,0.000396488,Genetic Interactions,Lin-Smith-2010,6
RUNX1T1,CADM2,0.000405215,Genetic Interactions,Lin-Smith-2010,6
NFIA,CELF4,0.000202736,Genetic Interactions,Lin-Smith-2010,6
NFIA,FOXP1,0.000115691,Genetic Interactions,Lin-Smith-2010,6
NFIA,PEX5L,0.000217156,Genetic Interactions,Lin-Smith-2010,6
NFIA,CADM2,0.000269365,Genetic Interactions,Lin-Smith-2010,6
NFIA,CADM1,0.000159318,Genetic Interactions,Lin-Smith-2010,6
NFIA,SOX5,0.000227524,Genetic Interactions,Lin-Smith-2010,6
NFIA,PCDH7,0.000198525,Genetic Interactions,Lin-Smith-2010,6
NFIA,RUNX1T1,0.000171378,Genetic Interactions,Lin-Smith-2010,6
NTNG1,ZNF462,0.000747356,Genetic Interactions,Lin-Smith-2010,6
NTNG1,FOXP1,0.000196468,Genetic Interactions,Lin-Smith-2010,6
NTNG1,CADM1,0.000270556,Genetic Interactions,Lin-Smith-2010,6
NTNG1,KCNN2,0.000328401,Genetic Interactions,Lin-Smith-2010,6
NTNG1,RUNX1T1,0.000291036,Genetic Interactions,Lin-Smith-2010,6
NTNG1,NFIA,0.000193465,Genetic Interactions,Lin-Smith-2010,6
ETV1,FOXP1,0.000236007,Genetic Interactions,Lin-Smith-2010,6
ETV1,PEX5L,0.000442993,Genetic Interactions,Lin-Smith-2010,6
ETV1,CADM1,0.000325004,Genetic Interactions,Lin-Smith-2010,6
ETV1,SOX5,0.000464142,Genetic Interactions,Lin-Smith-2010,6
PTPRG,AGBL4,0.000330615,Genetic Interactions,Lin-Smith-2010,6
PTPRG,RUNX1T1,0.000329123,Genetic Interactions,Lin-Smith-2010,6
PTPRG,ETV1,0.000446313,Genetic Interactions,Lin-Smith-2010,6
SLC8A1,HCN1,0.000402039,Genetic Interactions,Lin-Smith-2010,6
SLC8A1,AGBL4,0.000297952,Genetic Interactions,Lin-Smith-2010,6
SLC8A1,FOXP1,0.000200229,Genetic Interactions,Lin-Smith-2010,6
SLC8A1,CADM2,0.000466196,Genetic Interactions,Lin-Smith-2010,6
SLC8A1,CADM1,0.000275735,Genetic Interactions,Lin-Smith-2010,6
SLC8A1,KCNN2,0.000334687,Genetic Interactions,Lin-Smith-2010,6
ELAVL4,RUNX1T1,0.000582249,Genetic Interactions,Lin-Smith-2010,6
ZBTB20,HCN1,0.000313226,Genetic Interactions,Lin-Smith-2010,6
ZBTB20,CELF4,0.000273368,Genetic Interactions,Lin-Smith-2010,6
ZBTB20,CADM1,0.000214823,Genetic Interactions,Lin-Smith-2010,6
ZBTB20,KCNN2,0.000260752,Genetic Interactions,Lin-Smith-2010,6
ZBTB20,NFIA,0.000153613,Genetic Interactions,Lin-Smith-2010,6
ZBTB20,NTNG1,0.000260867,Genetic Interactions,Lin-Smith-2010,6
ZBTB20,SLC8A1,0.00026586,Genetic Interactions,Lin-Smith-2010,6
PPP2R2B,AGBL4,0.000427885,Genetic Interactions,Lin-Smith-2010,6
PPP2R2B,PEX5L,0.000539736,Genetic Interactions,Lin-Smith-2010,6
PPP2R2B,CADM2,0.000669499,Genetic Interactions,Lin-Smith-2010,6
PPP2R2B,CADPS2,0.000515994,Genetic Interactions,Lin-Smith-2010,6
PPP2R2B,NFIA,0.000283152,Genetic Interactions,Lin-Smith-2010,6
PPP2R2B,NTNG1,0.000480852,Genetic Interactions,Lin-Smith-2010,6
PPP2R2B,ETV1,0.000577623,Genetic Interactions,Lin-Smith-2010,6
EPHA7,KCNN2,0.000546775,Genetic Interactions,Lin-Smith-2010,6
EPHA7,PCDH7,0.000561321,Genetic Interactions,Lin-Smith-2010,6
PPP3CA,HCN1,0.000273001,Genetic Interactions,Lin-Smith-2010,6
PPP3CA,AGBL4,0.000202322,Genetic Interactions,Lin-Smith-2010,6
PPP3CA,CELF4,0.000238262,Genetic Interactions,Lin-Smith-2010,6
PPP3CA,PEX5L,0.000255209,Genetic Interactions,Lin-Smith-2010,6
PPP3CA,KCNN2,0.000227267,Genetic Interactions,Lin-Smith-2010,6
PPP3CA,CADPS2,0.000243983,Genetic Interactions,Lin-Smith-2010,6
PPP3CA,NFIA,0.000133886,Genetic Interactions,Lin-Smith-2010,6
PPP3CA,NTNG1,0.000227367,Genetic Interactions,Lin-Smith-2010,6
PPP3CA,PTPRG,0.000257121,Genetic Interactions,Lin-Smith-2010,6
PPP3CA,SLC8A1,0.000231719,Genetic Interactions,Lin-Smith-2010,6
PPP3CA,PPP2R2B,0.000332769,Genetic Interactions,Lin-Smith-2010,6
SNAP25,FOXP1,0.000294378,Genetic Interactions,Lin-Smith-2010,6
SNAP25,CADM1,0.000405387,Genetic Interactions,Lin-Smith-2010,6
SNAP25,KCNN2,0.000492059,Genetic Interactions,Lin-Smith-2010,6
SNAP25,ZBTB20,0.00039087,Genetic Interactions,Lin-Smith-2010,6
SNAP25,PPP3CA,0.000340675,Genetic Interactions,Lin-Smith-2010,6
SNAP23,FOXP1,0.000251553,Genetic Interactions,Lin-Smith-2010,6
SNAP23,CADM1,0.000346413,Genetic Interactions,Lin-Smith-2010,6
SNAP23,PTPRG,0.000475712,Genetic Interactions,Lin-Smith-2010,6
SNAP23,ZBTB20,0.000334008,Genetic Interactions,Lin-Smith-2010,6
ERC1,AGBL4,0.000568782,Genetic Interactions,Lin-Smith-2010,6
ERC1,PPP3CA,0.000442345,Genetic Interactions,Lin-Smith-2010,6
ERC1,SNAP23,0.000818404,Genetic Interactions,Lin-Smith-2010,6
TENM1,CELF4,0.000593175,Genetic Interactions,Lin-Smith-2010,6
TENM1,PTPRG,0.000640126,Genetic Interactions,Lin-Smith-2010,6
TENM1,ZBTB20,0.000449447,Genetic Interactions,Lin-Smith-2010,6
NFIB,HCN1,0.000241949,Genetic Interactions,Lin-Smith-2010,6
NFIB,FOXP1,0.000120499,Genetic Interactions,Lin-Smith-2010,6
NFIB,PEX5L,0.00022618,Genetic Interactions,Lin-Smith-2010,6
NFIB,CADM1,0.000165939,Genetic Interactions,Lin-Smith-2010,6
NFIB,KCNN2,0.000201416,Genetic Interactions,Lin-Smith-2010,6
NFIB,CADPS2,0.000216231,Genetic Interactions,Lin-Smith-2010,6
NFIB,PCDH7,0.000206775,Genetic Interactions,Lin-Smith-2010,6
NFIB,NTNG1,0.000201505,Genetic Interactions,Lin-Smith-2010,6
NFIB,ETV1,0.000242057,Genetic Interactions,Lin-Smith-2010,6
NFIB,PTPRG,0.000227875,Genetic Interactions,Lin-Smith-2010,6
NFIB,SLC8A1,0.000205362,Genetic Interactions,Lin-Smith-2010,6
NFIB,ZBTB20,0.000159996,Genetic Interactions,Lin-Smith-2010,6
NFIB,PPP2R2B,0.000294919,Genetic Interactions,Lin-Smith-2010,6
NFIB,PPP3CA,0.00013945,Genetic Interactions,Lin-Smith-2010,6
NFIB,TENM1,0.000347172,Genetic Interactions,Lin-Smith-2010,6
TBR1,AGBL4,0.001941542,Genetic Interactions,Lin-Smith-2010,6
TBR1,PCDH7,0.002238941,Genetic Interactions,Lin-Smith-2010,6
TBR1,ELAVL4,0.004365087,Genetic Interactions,Lin-Smith-2010,6
TBR1,NFIB,0.001338202,Genetic Interactions,Lin-Smith-2010,6
NFIX,CELF4,0.000598501,Genetic Interactions,Lin-Smith-2010,6
NFIX,CADM1,0.000470325,Genetic Interactions,Lin-Smith-2010,6
NFIX,CADPS2,0.000612872,Genetic Interactions,Lin-Smith-2010,6
NFIX,ZBTB20,0.000453482,Genetic Interactions,Lin-Smith-2010,6
NFIC,SOX5,0.001093383,Genetic Interactions,Lin-Smith-2010,6
NFIC,NFIA,0.000547466,Genetic Interactions,Lin-Smith-2010,6
NFIC,PPP2R2B,0.00136071,Genetic Interactions,Lin-Smith-2010,6
SYT4,CADM1,0.000600684,Genetic Interactions,Lin-Smith-2010,6
SYT4,NFIA,0.000429529,Genetic Interactions,Lin-Smith-2010,6
SYT4,ZBTB20,0.000579173,Genetic Interactions,Lin-Smith-2010,6
SYT4,TENM1,0.001256735,Genetic Interactions,Lin-Smith-2010,6
SYT4,NFIB,0.000447378,Genetic Interactions,Lin-Smith-2010,6
FAM19A1,CADM1,0.000645732,Genetic Interactions,Lin-Smith-2010,6
FAM19A1,CADPS2,0.000841442,Genetic Interactions,Lin-Smith-2010,6
FAM19A1,RUNX1T1,0.000694613,Genetic Interactions,Lin-Smith-2010,6
RPH3A,FOXP1,0.000335568,Genetic Interactions,Lin-Smith-2010,6
RPH3A,CADM2,0.000781308,Genetic Interactions,Lin-Smith-2010,6
RPH3A,KCNN2,0.00056091,Genetic Interactions,Lin-Smith-2010,6
RPH3A,PPP3CA,0.000388343,Genetic Interactions,Lin-Smith-2010,6
EPHX4,SNAP23,0.001695145,Genetic Interactions,Lin-Smith-2010,6
SLC8A2,NFIA,0.000388554,Genetic Interactions,Lin-Smith-2010,6
SLC8A2,ELAVL4,0.001320095,Genetic Interactions,Lin-Smith-2010,6
SLC8A2,NFIB,0.000404701,Genetic Interactions,Lin-Smith-2010,6
SLC24A2,FOXP1,0.000227811,Genetic Interactions,Lin-Smith-2010,6
SLC24A2,CADM2,0.000530415,Genetic Interactions,Lin-Smith-2010,6
SLC24A2,KCNN2,0.000380791,Genetic Interactions,Lin-Smith-2010,6
SLC24A2,CADPS2,0.0004088,Genetic Interactions,Lin-Smith-2010,6
SLC24A2,PCDH7,0.000390921,Genetic Interactions,Lin-Smith-2010,6
SLC24A2,RUNX1T1,0.000337466,Genetic Interactions,Lin-Smith-2010,6
SLC24A2,NFIA,0.000224329,Genetic Interactions,Lin-Smith-2010,6
SLC24A2,PTPRG,0.000430814,Genetic Interactions,Lin-Smith-2010,6
SLC24A2,SLC8A1,0.000388251,Genetic Interactions,Lin-Smith-2010,6
SLC24A2,PPP3CA,0.000263639,Genetic Interactions,Lin-Smith-2010,6
SLC24A2,FAM19A1,0.00090923,Genetic Interactions,Lin-Smith-2010,6
RYR2,FOXP1,0.000244515,Genetic Interactions,Lin-Smith-2010,6
RYR2,PPP3CA,0.00028297,Genetic Interactions,Lin-Smith-2010,6
RYR2,SNAP23,0.000523535,Genetic Interactions,Lin-Smith-2010,6
RYR2,NFIB,0.000250784,Genetic Interactions,Lin-Smith-2010,6
CDH13,FOXP1,0.000129271,Genetic Interactions,Lin-Smith-2010,6
CDH13,PEX5L,0.000242647,Genetic Interactions,Lin-Smith-2010,6
CDH13,CADM2,0.000300984,Genetic Interactions,Lin-Smith-2010,6
CDH13,CADM1,0.000178019,Genetic Interactions,Lin-Smith-2010,6
CDH13,SOX5,0.000254231,Genetic Interactions,Lin-Smith-2010,6
CDH13,CADPS2,0.000231973,Genetic Interactions,Lin-Smith-2010,6
CDH13,PCDH7,0.000221828,Genetic Interactions,Lin-Smith-2010,6
CDH13,RUNX1T1,0.000191495,Genetic Interactions,Lin-Smith-2010,6
CDH13,NFIA,0.000127296,Genetic Interactions,Lin-Smith-2010,6
CDH13,ETV1,0.000259679,Genetic Interactions,Lin-Smith-2010,6
CDH13,PTPRG,0.000244465,Genetic Interactions,Lin-Smith-2010,6
CDH13,SLC8A1,0.000220313,Genetic Interactions,Lin-Smith-2010,6
CDH13,ZBTB20,0.000171644,Genetic Interactions,Lin-Smith-2010,6
CDH13,PPP2R2B,0.000316389,Genetic Interactions,Lin-Smith-2010,6
CDH13,PPP3CA,0.000149602,Genetic Interactions,Lin-Smith-2010,6
CDH13,SNAP25,0.000323906,Genetic Interactions,Lin-Smith-2010,6
CDH13,SNAP23,0.000276785,Genetic Interactions,Lin-Smith-2010,6
CDH13,NFIB,0.000132585,Genetic Interactions,Lin-Smith-2010,6
CDH13,SYT4,0.000479948,Genetic Interactions,Lin-Smith-2010,6
CDH13,RPH3A,0.000369227,Genetic Interactions,Lin-Smith-2010,6
CDH13,EPHX4,0.000871122,Genetic Interactions,Lin-Smith-2010,6
SLC17A6,NFIB,0.000824973,Genetic Interactions,Lin-Smith-2010,6
SLC17A6,CDH13,0.000885032,Genetic Interactions,Lin-Smith-2010,6
LGI3,CADM1,0.00190748,Genetic Interactions,Lin-Smith-2010,6
LGI3,NTNG1,0.002316319,Genetic Interactions,Lin-Smith-2010,6
TAGLN3,NFIA,0.000736646,Genetic Interactions,Lin-Smith-2010,6
CADM1,CADM2,0.011989896,Shared protein domains,PFAM,6
TENM4,TENM2,0.15702622,Shared protein domains,PFAM,6
ELAVL4,CELF4,0.004382074,Shared protein domains,PFAM,6
TENM3,TENM2,0.5296512,Shared protein domains,PFAM,6
TENM3,TENM4,0.15702622,Shared protein domains,PFAM,6
SNAP23,SNAP25,1.0,Shared protein domains,PFAM,6
ERC1,ERC2,0.65746754,Shared protein domains,PFAM,6
TENM1,TENM2,0.20407298,Shared protein domains,PFAM,6
TENM1,TENM4,0.07519068,Shared protein domains,PFAM,6
TENM1,TENM3,0.20407298,Shared protein domains,PFAM,6
NFIB,NFIA,0.1920522,Shared protein domains,PFAM,6
NFIX,NFIA,0.1920522,Shared protein domains,PFAM,6
NFIX,NFIB,0.1920522,Shared protein domains,PFAM,6
NFIC,NFIA,0.1920522,Shared protein domains,PFAM,6
NFIC,NFIB,0.1920522,Shared protein domains,PFAM,6
NFIC,NFIX,0.1920522,Shared protein domains,PFAM,6
RPH3A,SYT4,0.01121931,Shared protein domains,PFAM,6
SLC8A2,SLC8A1,0.15231527,Shared protein domains,PFAM,6
SLC24A2,SLC8A1,0.0813215,Shared protein domains,PFAM,6
SLC24A2,SLC8A2,0.0813215,Shared protein domains,PFAM,6
CDH13,PCDH7,0.008941062,Shared protein domains,PFAM,6
LGI3,LRRTM3,0.004899065,Shared protein domains,PFAM,6
CADM1,CADM2,0.021787688,Shared protein domains,INTERPRO,6
TENM4,TENM2,0.0716851,Shared protein domains,INTERPRO,6
ELAVL4,CELF4,0.005949674,Shared protein domains,INTERPRO,6
TENM3,TENM2,0.07720187,Shared protein domains,INTERPRO,6
TENM3,NTNG1,0.010034958,Shared protein domains,INTERPRO,6
TENM3,TENM4,0.09679447,Shared protein domains,INTERPRO,6
SNAP23,SNAP25,0.13649732,Shared protein domains,INTERPRO,6
ERC1,ERC2,0.7640131,Shared protein domains,INTERPRO,6
TENM1,TENM2,0.062127635,Shared protein domains,INTERPRO,6
TENM1,NTNG1,0.012074976,Shared protein domains,INTERPRO,6
TENM1,TENM4,0.07789744,Shared protein domains,INTERPRO,6
TENM1,TENM3,0.08388644,Shared protein domains,INTERPRO,6
NFIB,NFIA,0.25670585,Shared protein domains,INTERPRO,6
NFIX,NFIA,0.25670585,Shared protein domains,INTERPRO,6
NFIX,NFIB,0.25670585,Shared protein domains,INTERPRO,6
NFIC,NFIA,0.25670585,Shared protein domains,INTERPRO,6
NFIC,NFIB,0.25670585,Shared protein domains,INTERPRO,6
NFIC,NFIX,0.25670585,Shared protein domains,INTERPRO,6
RPH3A,SYT4,0.016234761,Shared protein domains,INTERPRO,6
SLC8A2,SLC8A1,0.13316076,Shared protein domains,INTERPRO,6
SLC24A2,SLC8A1,0.038515937,Shared protein domains,INTERPRO,6
SLC24A2,SLC8A2,0.0627707,Shared protein domains,INTERPRO,6
CDH13,PCDH7,0.010300187,Shared protein domains,INTERPRO,6
GAD1,GAD2,0.01907192,Co-expression,Rieger-Chu-2004,7
GRIK1,NPAS3,0.015446724,Co-expression,Rieger-Chu-2004,7
KCNC1,SLC6A1,0.021888217,Co-expression,Rieger-Chu-2004,7
GRIA2,ZNF536,0.014473897,Co-expression,Rieger-Chu-2004,7
GRIA2,SLC6A1,0.025529208,Co-expression,Rieger-Chu-2004,7
NXPH1,FAM19A1,0.014175899,Co-expression,Mallon-McKay-2013,7
ZNF536,FAM19A1,0.010050553,Co-expression,Mallon-McKay-2013,7
ZNF536,NXPH1,0.004863374,Co-expression,Mallon-McKay-2013,7
GRIK1,NXPH1,0.012912546,Co-expression,Mallon-McKay-2013,7
SLC6A1,ZNF536,0.009507179,Co-expression,Mallon-McKay-2013,7
KCNC1,NXPH1,0.013503516,Co-expression,Mallon-McKay-2013,7
KCNC1,ZNF536,0.009590181,Co-expression,Mallon-McKay-2013,7
GRIP1,ATP2B1,0.009170138,Co-expression,Mallon-McKay-2013,7
GRIA2,ZNF536,0.009309306,Co-expression,Mallon-McKay-2013,7
KCNC2,FAM19A1,0.010522012,Co-expression,Mallon-McKay-2013,7
KCNC2,NXPH1,0.005148488,Co-expression,Mallon-McKay-2013,7
KCNC2,ZNF536,0.003583269,Co-expression,Mallon-McKay-2013,7
KCNC2,GRIK1,0.009593576,Co-expression,Mallon-McKay-2013,7
KCNC2,SLC6A1,0.009976512,Co-expression,Mallon-McKay-2013,7
KCNC2,KCNC1,0.010071845,Co-expression,Mallon-McKay-2013,7
KCNC2,GRIA2,0.009810853,Co-expression,Mallon-McKay-2013,7
CACNG2,KCNC2,0.006866471,Co-expression,Mallon-McKay-2013,7
GRIA1,KCNC2,0.008172182,Co-expression,Mallon-McKay-2013,7
GRIA1,GRIA3,0.026301395,Co-expression,Mallon-McKay-2013,7
SLC6A1,GAD1,0.007711989,Co-expression,Wang-Maris-2006,7
BCL11A,GAD1,0.01072666,Co-expression,Wang-Maris-2006,7
CNR1,CELF2,0.018713059,Co-expression,Wang-Maris-2006,7
ERBB4,ZNF536,0.019200586,Co-expression,Wang-Maris-2006,7
GRIA3,GAD1,0.009603413,Co-expression,Wang-Maris-2006,7
GRIA3,SLC6A1,0.012029701,Co-expression,Wang-Maris-2006,7
PICK1,SST,0.010210559,Co-expression,Wang-Maris-2006,7
ZNF536,GAD1,0.00971403,Co-expression,Burington-Shaughnessy-2008,7
NRXN3,GAD1,0.007593626,Co-expression,Burington-Shaughnessy-2008,7
BCL11A,ZBTB20,0.011523536,Co-expression,Burington-Shaughnessy-2008,7
ERBB4,GAD1,0.009292791,Co-expression,Burington-Shaughnessy-2008,7
GRIA2,GAD1,0.006088493,Co-expression,Burington-Shaughnessy-2008,7
LRRFIP1,CELF2,0.021791054,Co-expression,Burington-Shaughnessy-2008,7
TRAK1,ZBTB20,0.012793328,Co-expression,Burington-Shaughnessy-2008,7
SGCB,SLC6A1,0.024963565,Co-expression,Burington-Shaughnessy-2008,7
KCNV2,NRXN3,0.01948388,Co-expression,Burington-Shaughnessy-2008,7
SST,NPAS3,0.011409067,Co-expression,Dobbin-Giordano-2005,7
ERBB4,NPAS3,0.015738826,Co-expression,Dobbin-Giordano-2005,7
ERBB4,SST,0.007473475,Co-expression,Dobbin-Giordano-2005,7
GRIP1,KCNC1,0.005386347,Co-expression,Dobbin-Giordano-2005,7
CACNG2,ELAVL2,0.005770044,Co-expression,Dobbin-Giordano-2005,7
NLGN1,SGCB,0.0139649,Co-expression,Dobbin-Giordano-2005,7
UNC5D,FAM19A1,0.006409891,Co-expression,Innocenti-Brown-2011,7
GAD2,FAM19A1,0.008215764,Co-expression,Innocenti-Brown-2011,7
GAD2,UNC5D,0.016318284,Co-expression,Innocenti-Brown-2011,7
ZNF536,FAM19A1,0.004982192,Co-expression,Innocenti-Brown-2011,7
GRIA4,FAM19A1,0.00550273,Co-expression,Innocenti-Brown-2011,7
GRID2,FAM19A1,0.009704715,Co-expression,Innocenti-Brown-2011,7
GRID2,GRIA4,0.012923062,Co-expression,Innocenti-Brown-2011,7
GRIK1,FAM19A1,0.02180864,Co-expression,Roth-Zlotnik-2006,7
CELF2,ATP2B1,0.010541785,Co-expression,Roth-Zlotnik-2006,7
KCNC1,NRXN3,0.005327619,Co-expression,Roth-Zlotnik-2006,7
ERBB4,SLC6A1,0.009620776,Co-expression,Roth-Zlotnik-2006,7
GRIA3,GRIA2,0.026316354,Co-expression,Roth-Zlotnik-2006,7
CACNG2,KCNC1,0.004787301,Co-expression,Roth-Zlotnik-2006,7
GRIP1,SLC6A1,0.024677532,Co-expression,Smirnov-Cheung-2009,7
NLGN1,GRIA4,0.029977722,Co-expression,Smirnov-Cheung-2009,7
SLC6A1,GRIK1,0.02190495,Co-expression,Wu-Garvey-2007,7
SLC6A1,GRIK1,0.017700741,Co-expression,Perou-Botstein-2000,7
GRIA1,CNR1,0.012546544,Co-expression,Perou-Botstein-2000,7
BYSL,GAD1,0.007826043,Co-expression,Perou-Botstein-2000,7
CELF2,ZBTB20,0.012386869,Co-expression,Bahr-Bowler-2013,7
GRIK1,ELAVL2,0.005501999,Co-expression,Perou-Botstein-1999,7
RHOC,SST,0.011078039,Co-expression,Perou-Botstein-1999,7
CELF2,ATP2B1,0.013443903,Co-expression,Bild-Nevins-2006 B,7
SGCB,ZNF536,0.011790565,Co-expression,Bild-Nevins-2006 B,7
KCNV2,ZNF536,0.009807994,Co-expression,Bild-Nevins-2006 B,7
ATP2B1,GAD2,0.01195395,Co-localization,Johnson-Shoemaker-2003,7
BCL11A,CELF2,0.02160619,Co-localization,Johnson-Shoemaker-2003,7
CNR1,BCL11A,0.017157966,Co-localization,Johnson-Shoemaker-2003,7
KCNC1,GRIA4,0.008988891,Co-localization,Johnson-Shoemaker-2003,7
GRIA2,ATP2B1,0.00884692,Co-localization,Johnson-Shoemaker-2003,7
GRIA2,NRXN3,0.017990466,Co-localization,Johnson-Shoemaker-2003,7
GRIA3,NRXN3,0.013397565,Co-localization,Johnson-Shoemaker-2003,7
GRIA3,GRIA2,0.007140839,Co-localization,Johnson-Shoemaker-2003,7
CACNG2,ELAVL2,0.006995722,Co-localization,Johnson-Shoemaker-2003,7
CACNG2,GAD1,0.008802211,Co-localization,Johnson-Shoemaker-2003,7
CACNG2,NRXN3,0.013422737,Co-localization,Johnson-Shoemaker-2003,7
GRIA1,CELF2,0.016446078,Co-localization,Johnson-Shoemaker-2003,7
GRIA1,ERBB4,0.019101648,Co-localization,Johnson-Shoemaker-2003,7
GRIA1,GRIA2,0.009917008,Co-localization,Johnson-Shoemaker-2003,7
NLGN1,ELAVL2,0.01661043,Co-localization,Johnson-Shoemaker-2003,7
NLGN1,CACNG2,0.011915587,Co-localization,Johnson-Shoemaker-2003,7
ATP2B1,GAD2,0.01095769,Co-localization,Schadt-Shoemaker-2004,7
GRIA4,GAD2,0.006625953,Co-localization,Schadt-Shoemaker-2004,7
GRIA4,ATP2B1,0.01080545,Co-localization,Schadt-Shoemaker-2004,7
GRIA2,GAD2,0.006272157,Co-localization,Schadt-Shoemaker-2004,7
GRIA2,ATP2B1,0.009768185,Co-localization,Schadt-Shoemaker-2004,7
GRIA2,GRIA4,0.007023969,Co-localization,Schadt-Shoemaker-2004,7
GRIA3,GAD2,0.005249095,Co-localization,Schadt-Shoemaker-2004,7
GRIA3,GRIA4,0.00588591,Co-localization,Schadt-Shoemaker-2004,7
GRIA3,SST,0.00740444,Co-localization,Schadt-Shoemaker-2004,7
GRIA3,GRIA2,0.006349907,Co-localization,Schadt-Shoemaker-2004,7
CSPG4,GAD2,0.007662566,Co-localization,Schadt-Shoemaker-2004,7
CSPG4,GRIA2,0.008109188,Co-localization,Schadt-Shoemaker-2004,7
CSPG4,GRIA3,0.007391707,Co-localization,Schadt-Shoemaker-2004,7
NXPH1,FAM19A1,0.002218967,Genetic Interactions,Lin-Smith-2010,7
CIT,UNC5D,0.000620027,Genetic Interactions,Lin-Smith-2010,7
CIT,NXPH1,0.00119482,Genetic Interactions,Lin-Smith-2010,7
NPAS3,UNC5D,0.000417921,Genetic Interactions,Lin-Smith-2010,7
NPAS3,SGCZ,0.000473983,Genetic Interactions,Lin-Smith-2010,7
ELAVL2,FAM19A1,0.001861126,Genetic Interactions,Lin-Smith-2010,7
GAD2,CIT,0.001611117,Genetic Interactions,Lin-Smith-2010,7
GAD1,UNC5D,0.000750874,Genetic Interactions,Lin-Smith-2010,7
GAD1,CIT,0.000657122,Genetic Interactions,Lin-Smith-2010,7
GRIK1,SGCZ,0.000690318,Genetic Interactions,Lin-Smith-2010,7
GRIK1,GAD1,0.000645084,Genetic Interactions,Lin-Smith-2010,7
ZBTB20,PTCHD4,0.000299676,Genetic Interactions,Lin-Smith-2010,7
ZBTB20,UNC5D,0.000383078,Genetic Interactions,Lin-Smith-2010,7
ZBTB20,CIT,0.000335248,Genetic Interactions,Lin-Smith-2010,7
ATP2B1,NPAS3,0.000306781,Genetic Interactions,Lin-Smith-2010,7
ATP2B1,ZBTB20,0.000281203,Genetic Interactions,Lin-Smith-2010,7
