Gene 1,Gene 2,Weight,Network group,Network,cluster
NRXN3,CELF2,0.000158021,Genetic Interactions,Lin-Smith-2010,9
BCL11A,CELF4,0.000277669,Genetic Interactions,Lin-Smith-2010,9
BCL11A,AUTS2,0.000145509,Genetic Interactions,Lin-Smith-2010,9
BCL11A,CELF2,0.000162708,Genetic Interactions,Lin-Smith-2010,9
BCL11A,NRXN3,0.000207543,Genetic Interactions,Lin-Smith-2010,9
MYCBP2,CELF2,0.000275129,Genetic Interactions,Lin-Smith-2010,9
MYCBP2,NRXN3,0.000350941,Genetic Interactions,Lin-Smith-2010,9
MYCBP2,BCL11A,0.00036135,Genetic Interactions,Lin-Smith-2010,9
GRIA3,CELF4,0.000569988,Genetic Interactions,Lin-Smith-2010,9
GRIA3,AUTS2,0.000298694,Genetic Interactions,Lin-Smith-2010,9
GRIA3,SLIT3,0.000437748,Genetic Interactions,Lin-Smith-2010,9
GRIA3,R3HDM1,0.000812238,Genetic Interactions,Lin-Smith-2010,9
NLGN1,FAM19A1,0.000799188,Genetic Interactions,Lin-Smith-2010,9
NLGN1,AUTS2,0.000183884,Genetic Interactions,Lin-Smith-2010,9
NLGN1,NRXN3,0.000262279,Genetic Interactions,Lin-Smith-2010,9
NLGN1,BCL11A,0.000270058,Genetic Interactions,Lin-Smith-2010,9
NLGN1,GRIA3,0.000554365,Genetic Interactions,Lin-Smith-2010,9
DDX5,GRIA3,0.001324549,Genetic Interactions,Lin-Smith-2010,9
CADPS,CELF4,0.000223827,Genetic Interactions,Lin-Smith-2010,9
CADPS,AUTS2,0.000117294,Genetic Interactions,Lin-Smith-2010,9
CADPS,SLIT3,0.000171898,Genetic Interactions,Lin-Smith-2010,9
CADPS,CELF2,0.000131158,Genetic Interactions,Lin-Smith-2010,9
CADPS,NRXN3,0.000167299,Genetic Interactions,Lin-Smith-2010,9
CADPS,BCL11A,0.000172261,Genetic Interactions,Lin-Smith-2010,9
ATP2B1,AUTS2,0.000194485,Genetic Interactions,Lin-Smith-2010,9
ATP2B1,CELF2,0.000217474,Genetic Interactions,Lin-Smith-2010,9
ATP2B1,ZIC1,0.000836955,Genetic Interactions,Lin-Smith-2010,9
ATP2B1,CADPS,0.000230243,Genetic Interactions,Lin-Smith-2010,9
CNKSR2,AUTS2,0.000367618,Genetic Interactions,Lin-Smith-2010,9
CNKSR2,BCL11A,0.000539897,Genetic Interactions,Lin-Smith-2010,9
GRIA1,MSI2,0.000282377,Genetic Interactions,Lin-Smith-2010,9
GRIA1,CELF4,0.000287135,Genetic Interactions,Lin-Smith-2010,9
GRIA1,AUTS2,0.000150469,Genetic Interactions,Lin-Smith-2010,9
GRIA1,CELF2,0.000168256,Genetic Interactions,Lin-Smith-2010,9
GRIA1,ZIC1,0.000647535,Genetic Interactions,Lin-Smith-2010,9
GRIA1,GRIA3,0.000453629,Genetic Interactions,Lin-Smith-2010,9
GRIA1,CADPS,0.000178134,Genetic Interactions,Lin-Smith-2010,9
APOE,GRIA1,0.001923579,Genetic Interactions,Lin-Smith-2010,9
HNRNPA2B1,MSI2,0.000691854,Genetic Interactions,Lin-Smith-2010,9
HNRNPA2B1,ATP2B1,0.000723679,Genetic Interactions,Lin-Smith-2010,9
HNRNPA2B1,GRIA1,0.000559896,Genetic Interactions,Lin-Smith-2010,9
GRIA2,MSI2,0.000356946,Genetic Interactions,Lin-Smith-2010,9
GRIA2,AUTS2,0.000190205,Genetic Interactions,Lin-Smith-2010,9
GRIA2,NRXN3,0.000271295,Genetic Interactions,Lin-Smith-2010,9
GRIA2,CADPS,0.000225176,Genetic Interactions,Lin-Smith-2010,9
RBFOX1,FAM19A1,0.000463357,Genetic Interactions,Lin-Smith-2010,9
RBFOX1,AUTS2,0.000106613,Genetic Interactions,Lin-Smith-2010,9
RBFOX1,SLIT3,0.000156245,Genetic Interactions,Lin-Smith-2010,9
RBFOX1,R3HDM1,0.000289912,Genetic Interactions,Lin-Smith-2010,9
RBFOX1,NRXN3,0.000152065,Genetic Interactions,Lin-Smith-2010,9
RBFOX1,BCL11A,0.000156575,Genetic Interactions,Lin-Smith-2010,9
RBFOX1,MYCBP2,0.000264758,Genetic Interactions,Lin-Smith-2010,9
RBFOX1,GRIA3,0.000321412,Genetic Interactions,Lin-Smith-2010,9
RBFOX1,CADPS,0.000126214,Genetic Interactions,Lin-Smith-2010,9
RBFOX1,ATP2B1,0.000209277,Genetic Interactions,Lin-Smith-2010,9
RBFOX1,GRIA1,0.000161913,Genetic Interactions,Lin-Smith-2010,9
RBFOX1,HNRNPA2B1,0.000396706,Genetic Interactions,Lin-Smith-2010,9
DAB1,AUTS2,0.000130446,Genetic Interactions,Lin-Smith-2010,9
DAB1,CELF2,0.000145865,Genetic Interactions,Lin-Smith-2010,9
DAB1,R3HDM1,0.00035472,Genetic Interactions,Lin-Smith-2010,9
DAB1,BCL11A,0.000191577,Genetic Interactions,Lin-Smith-2010,9
DAB1,MYCBP2,0.000323943,Genetic Interactions,Lin-Smith-2010,9
DAB1,GRIA3,0.000393262,Genetic Interactions,Lin-Smith-2010,9
DAB1,CADPS,0.000154429,Genetic Interactions,Lin-Smith-2010,9
SYT1,MSI2,0.000305205,Genetic Interactions,Lin-Smith-2010,9
SYT1,CELF4,0.000310349,Genetic Interactions,Lin-Smith-2010,9
SYT1,AUTS2,0.000162634,Genetic Interactions,Lin-Smith-2010,9
SYT1,CELF2,0.000181858,Genetic Interactions,Lin-Smith-2010,9
SYT1,R3HDM1,0.000442249,Genetic Interactions,Lin-Smith-2010,9
SYT1,NRXN3,0.00023197,Genetic Interactions,Lin-Smith-2010,9
SYT1,BCL11A,0.00023885,Genetic Interactions,Lin-Smith-2010,9
SYT1,NLGN1,0.000301842,Genetic Interactions,Lin-Smith-2010,9
SYT1,CADPS,0.000192535,Genetic Interactions,Lin-Smith-2010,9
SYT1,RBFOX1,0.000175003,Genetic Interactions,Lin-Smith-2010,9
GRIN2B,MSI2,0.000350677,Genetic Interactions,Lin-Smith-2010,9
GRIN2B,AUTS2,0.000186865,Genetic Interactions,Lin-Smith-2010,9
GRIN2B,CELF2,0.000208953,Genetic Interactions,Lin-Smith-2010,9
GRIN2B,R3HDM1,0.00050814,Genetic Interactions,Lin-Smith-2010,9
GRIN2B,NRXN3,0.000266531,Genetic Interactions,Lin-Smith-2010,9
GRIN2B,NLGN1,0.000346813,Genetic Interactions,Lin-Smith-2010,9
GRIN2B,CADPS,0.000221221,Genetic Interactions,Lin-Smith-2010,9
GRIN2B,ATP2B1,0.000366808,Genetic Interactions,Lin-Smith-2010,9
GRIN2B,HNRNPA2B1,0.000695323,Genetic Interactions,Lin-Smith-2010,9
GRIN2B,RBFOX1,0.000201077,Genetic Interactions,Lin-Smith-2010,9
GRIN2B,DAB1,0.000246026,Genetic Interactions,Lin-Smith-2010,9
PPP3CA,CELF4,0.000238262,Genetic Interactions,Lin-Smith-2010,9
PPP3CA,AUTS2,0.000124858,Genetic Interactions,Lin-Smith-2010,9
PPP3CA,SLIT3,0.000182984,Genetic Interactions,Lin-Smith-2010,9
PPP3CA,CELF2,0.000139617,Genetic Interactions,Lin-Smith-2010,9
PPP3CA,NRXN3,0.000178089,Genetic Interactions,Lin-Smith-2010,9
PPP3CA,MYCBP2,0.000310067,Genetic Interactions,Lin-Smith-2010,9
PPP3CA,NLGN1,0.000231731,Genetic Interactions,Lin-Smith-2010,9
PPP3CA,CADPS,0.000147814,Genetic Interactions,Lin-Smith-2010,9
PPP3CA,RBFOX1,0.000134354,Genetic Interactions,Lin-Smith-2010,9
PPP3CA,DAB1,0.000164388,Genetic Interactions,Lin-Smith-2010,9
KCNMA1,MSI2,0.000299283,Genetic Interactions,Lin-Smith-2010,9
KCNMA1,CELF4,0.000304327,Genetic Interactions,Lin-Smith-2010,9
KCNMA1,AUTS2,0.000159478,Genetic Interactions,Lin-Smith-2010,9
KCNMA1,CELF2,0.000178329,Genetic Interactions,Lin-Smith-2010,9
KCNMA1,R3HDM1,0.000433669,Genetic Interactions,Lin-Smith-2010,9
KCNMA1,MYCBP2,0.000396042,Genetic Interactions,Lin-Smith-2010,9
KCNMA1,GRIA1,0.000242201,Genetic Interactions,Lin-Smith-2010,9
KCNMA1,GRIA2,0.00030616,Genetic Interactions,Lin-Smith-2010,9
KCNMA1,RBFOX1,0.000171608,Genetic Interactions,Lin-Smith-2010,9
KCNMA1,SYT1,0.000261781,Genetic Interactions,Lin-Smith-2010,9
KCNMA1,PPP3CA,0.000200976,Genetic Interactions,Lin-Smith-2010,9
DMD,MSI2,0.000633788,Genetic Interactions,Lin-Smith-2010,9
GABRG2,NLGN1,0.000652901,Genetic Interactions,Lin-Smith-2010,9
GABRG2,GRIA2,0.000675346,Genetic Interactions,Lin-Smith-2010,9
GABRG2,RBFOX1,0.000378542,Genetic Interactions,Lin-Smith-2010,9
GABRA1,FAM19A1,0.001130078,Genetic Interactions,Lin-Smith-2010,9
GABRA1,CELF4,0.000496182,Genetic Interactions,Lin-Smith-2010,9
GABRA1,CELF2,0.000290753,Genetic Interactions,Lin-Smith-2010,9
GABRA1,NRXN3,0.000370871,Genetic Interactions,Lin-Smith-2010,9
GABRA1,CADPS,0.000307824,Genetic Interactions,Lin-Smith-2010,9
GABRA1,SYT1,0.000426814,Genetic Interactions,Lin-Smith-2010,9
GABRA1,GRIN2B,0.000490405,Genetic Interactions,Lin-Smith-2010,9
GABRA1,PPP3CA,0.000327676,Genetic Interactions,Lin-Smith-2010,9
GABRB2,CELF2,0.000185868,Genetic Interactions,Lin-Smith-2010,9
GABRB2,NRXN3,0.000237085,Genetic Interactions,Lin-Smith-2010,9
GABRB2,NLGN1,0.000308497,Genetic Interactions,Lin-Smith-2010,9
GABRB2,CADPS,0.000196781,Genetic Interactions,Lin-Smith-2010,9
GABRB2,GRIA2,0.000319103,Genetic Interactions,Lin-Smith-2010,9
GABRB2,RBFOX1,0.000178862,Genetic Interactions,Lin-Smith-2010,9
GABRB2,GRIN2B,0.000313499,Genetic Interactions,Lin-Smith-2010,9
GABRB2,PPP3CA,0.000209471,Genetic Interactions,Lin-Smith-2010,9
DAB2IP,MSI2,0.000387576,Genetic Interactions,Lin-Smith-2010,9
DAB2IP,FAM19A1,0.000897599,Genetic Interactions,Lin-Smith-2010,9
DAB2IP,CELF4,0.000394108,Genetic Interactions,Lin-Smith-2010,9
DAB2IP,AUTS2,0.000206527,Genetic Interactions,Lin-Smith-2010,9
DAB2IP,NRXN3,0.000294575,Genetic Interactions,Lin-Smith-2010,9
DAB2IP,MYCBP2,0.00051288,Genetic Interactions,Lin-Smith-2010,9
DAB2IP,NLGN1,0.000383305,Genetic Interactions,Lin-Smith-2010,9
DAB2IP,CADPS,0.000244498,Genetic Interactions,Lin-Smith-2010,9
DAB2IP,ATP2B1,0.000405404,Genetic Interactions,Lin-Smith-2010,9
DAB2IP,SYT1,0.00033901,Genetic Interactions,Lin-Smith-2010,9
DAB2IP,GRIN2B,0.000389519,Genetic Interactions,Lin-Smith-2010,9
KIF17,ATP2B1,0.00159595,Genetic Interactions,Lin-Smith-2010,9
KIF17,SYT1,0.001334578,Genetic Interactions,Lin-Smith-2010,9
DLG2,CELF4,0.000206365,Genetic Interactions,Lin-Smith-2010,9
DLG2,AUTS2,0.000108143,Genetic Interactions,Lin-Smith-2010,9
DLG2,SLIT3,0.000158487,Genetic Interactions,Lin-Smith-2010,9
DLG2,CELF2,0.000120926,Genetic Interactions,Lin-Smith-2010,9
DLG2,R3HDM1,0.000294072,Genetic Interactions,Lin-Smith-2010,9
DLG2,NRXN3,0.000154247,Genetic Interactions,Lin-Smith-2010,9
DLG2,BCL11A,0.000158822,Genetic Interactions,Lin-Smith-2010,9
DLG2,NLGN1,0.000200708,Genetic Interactions,Lin-Smith-2010,9
DLG2,CADPS,0.000128025,Genetic Interactions,Lin-Smith-2010,9
DLG2,ATP2B1,0.00021228,Genetic Interactions,Lin-Smith-2010,9
DLG2,GRIA1,0.000164237,Genetic Interactions,Lin-Smith-2010,9
DLG2,GRIA2,0.000207608,Genetic Interactions,Lin-Smith-2010,9
DLG2,RBFOX1,0.000116368,Genetic Interactions,Lin-Smith-2010,9
DLG2,DAB1,0.000142381,Genetic Interactions,Lin-Smith-2010,9
DLG2,SYT1,0.000177514,Genetic Interactions,Lin-Smith-2010,9
DLG2,KCNMA1,0.00017407,Genetic Interactions,Lin-Smith-2010,9
DLG2,DMD,0.000368626,Genetic Interactions,Lin-Smith-2010,9
GRIA4,MSI2,0.000340123,Genetic Interactions,Lin-Smith-2010,9
GRIA4,CELF4,0.000345855,Genetic Interactions,Lin-Smith-2010,9
GRIA4,AUTS2,0.00018124,Genetic Interactions,Lin-Smith-2010,9
GRIA4,CELF2,0.000202664,Genetic Interactions,Lin-Smith-2010,9
GRIA4,R3HDM1,0.000492846,Genetic Interactions,Lin-Smith-2010,9
GRIA4,ZIC1,0.000779957,Genetic Interactions,Lin-Smith-2010,9
GRIA4,NLGN1,0.000336375,Genetic Interactions,Lin-Smith-2010,9
GRIA4,CADPS,0.000214563,Genetic Interactions,Lin-Smith-2010,9
GRIA4,SYT1,0.000297503,Genetic Interactions,Lin-Smith-2010,9
GRIA4,KCNMA1,0.000291731,Genetic Interactions,Lin-Smith-2010,9
GRIA4,GABRG2,0.000643516,Genetic Interactions,Lin-Smith-2010,9
GRIA4,GABRA1,0.000475645,Genetic Interactions,Lin-Smith-2010,9
GRIA4,DAB2IP,0.000377796,Genetic Interactions,Lin-Smith-2010,9
CRKL,NLGN1,0.000897697,Genetic Interactions,Lin-Smith-2010,9
CRKL,GABRG2,0.001717376,Genetic Interactions,Lin-Smith-2010,9
NRXN2,CELF2,0.000571109,Genetic Interactions,Lin-Smith-2010,9
NRXN2,GRIA3,0.001539751,Genetic Interactions,Lin-Smith-2010,9
LRP8,NRXN3,0.000533745,Genetic Interactions,Lin-Smith-2010,9
LRP8,GRIA1,0.000568313,Genetic Interactions,Lin-Smith-2010,9
LRP8,GABRG2,0.001328673,Genetic Interactions,Lin-Smith-2010,9
LRP8,DLG2,0.000408447,Genetic Interactions,Lin-Smith-2010,9
LRP8,GRIA4,0.000684533,Genetic Interactions,Lin-Smith-2010,9
NSF,AUTS2,0.000441929,Genetic Interactions,Lin-Smith-2010,9
NSF,LRP8,0.001669135,Genetic Interactions,Lin-Smith-2010,9
DAZAP2,CELF2,0.000751725,Genetic Interactions,Lin-Smith-2010,9
DAZAP2,RBFOX1,0.000723391,Genetic Interactions,Lin-Smith-2010,9
DAZAP2,SYT1,0.001103505,Genetic Interactions,Lin-Smith-2010,9
DAZAP2,DAB2IP,0.001401328,Genetic Interactions,Lin-Smith-2010,9
ERC1,BCL11A,0.000515506,Genetic Interactions,Lin-Smith-2010,9
ERC1,ATP2B1,0.00068902,Genetic Interactions,Lin-Smith-2010,9
ERC1,RBFOX1,0.000377707,Genetic Interactions,Lin-Smith-2010,9
ERC1,DAB1,0.000462141,Genetic Interactions,Lin-Smith-2010,9
ERC1,PPP3CA,0.000442345,Genetic Interactions,Lin-Smith-2010,9
ERC1,KCNMA1,0.000564998,Genetic Interactions,Lin-Smith-2010,9
ERC1,DLG2,0.000383127,Genetic Interactions,Lin-Smith-2010,9
ERC1,NSF,0.00156566,Genetic Interactions,Lin-Smith-2010,9
BHLHE40,MSI2,0.000326512,Genetic Interactions,Lin-Smith-2010,9
BHLHE40,AUTS2,0.000173988,Genetic Interactions,Lin-Smith-2010,9
BHLHE40,SLIT3,0.000254986,Genetic Interactions,Lin-Smith-2010,9
BHLHE40,CELF2,0.000194554,Genetic Interactions,Lin-Smith-2010,9
BHLHE40,NRXN3,0.000248164,Genetic Interactions,Lin-Smith-2010,9
BHLHE40,BCL11A,0.000255524,Genetic Interactions,Lin-Smith-2010,9
BHLHE40,NLGN1,0.000322914,Genetic Interactions,Lin-Smith-2010,9
BHLHE40,CNKSR2,0.000645566,Genetic Interactions,Lin-Smith-2010,9
BHLHE40,RBFOX1,0.00018722,Genetic Interactions,Lin-Smith-2010,9
BHLHE40,PPP3CA,0.00021926,Genetic Interactions,Lin-Smith-2010,9
BHLHE40,LRP8,0.000657139,Genetic Interactions,Lin-Smith-2010,9
GRIN2B,GRIA1,0.07991372,Pathway,Wu-Stein-2010,9
GRIN2B,GRIA2,0.07991372,Pathway,Wu-Stein-2010,9
GRIN2B,DAB1,0.047562096,Pathway,Wu-Stein-2010,9
CRKL,DAB1,0.019341854,Pathway,Wu-Stein-2010,9
NRXN2,NLGN1,0.70710677,Pathway,Wu-Stein-2010,9
LRP8,DAB1,0.062088337,Pathway,Wu-Stein-2010,9
LRP8,GRIN2B,0.054847594,Pathway,Wu-Stein-2010,9
LRP8,CRKL,0.022304615,Pathway,Wu-Stein-2010,9
NSF,GABRA1,0.116002426,Pathway,Wu-Stein-2010,9
GRIN2B,DAB1,0.113191366,Pathway,NCI_NATURE,9
CRKL,DAB1,0.052629083,Pathway,NCI_NATURE,9
LRP8,DAB1,0.0415686,Pathway,NCI_NATURE,9
LRP8,GRIN2B,0.13300742,Pathway,NCI_NATURE,9
LRP8,CRKL,0.0618427,Pathway,NCI_NATURE,9
DAB1,RBFOX1,0.34855786,Physical Interactions,Corominas-Iakoucheva-2014,9
FAM168A,RBFOX1,0.34855786,Physical Interactions,Corominas-Iakoucheva-2014,9
DAZAP2,RBFOX1,0.34855786,Physical Interactions,Corominas-Iakoucheva-2014,9
BHLHE40,RBFOX1,0.34855786,Physical Interactions,Corominas-Iakoucheva-2014,9
GRIA2,GRIA3,0.64359426,Physical Interactions,IREF-DIP,9
PICK1,GRIA2,0.3628395,Physical Interactions,IREF-DIP,9
NRXN1,NLGN1,1.0,Physical Interactions,IREF-DIP,9
CACNG2,GRIA1,0.8660254,Physical Interactions,IREF-DIP,9
NLGN1,NRXN3,0.32293227,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,9
GRIA2,GRIA1,0.066438586,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,9
DLG2,NLGN1,0.09043013,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,9
DLG2,GRIN2B,0.037105434,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,9
PICK1,GRIA3,0.12516785,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,9
PICK1,GRIA1,0.036749765,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,9
PICK1,GRIA2,0.051470205,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,9
GRIA4,GRIA1,0.1167253,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,9
GRIA4,PICK1,0.09042751,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,9
NRXN1,NLGN1,0.1208259,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,9
NRXN2,NLGN1,0.25850663,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,9
CACNG2,GRIA1,0.11458002,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,9
CACNG2,GRIA2,0.16047606,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,9
CACNG2,GRIA4,0.28193885,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,9
LRP8,APOE,0.053355608,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,9
LRP8,DAB1,0.055317435,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,9
NLGN1,NRXN3,0.2900234,Physical Interactions,IREF-BIOGRID,9
GRIA2,GRIA1,0.06640295,Physical Interactions,IREF-BIOGRID,9
DAB1,RBFOX1,0.014816915,Physical Interactions,IREF-BIOGRID,9
DLG2,NLGN1,0.100320436,Physical Interactions,IREF-BIOGRID,9
DLG2,GRIN2B,0.041152954,Physical Interactions,IREF-BIOGRID,9
PICK1,GRIA3,0.11575736,Physical Interactions,IREF-BIOGRID,9
PICK1,GRIA1,0.028477384,Physical Interactions,IREF-BIOGRID,9
PICK1,GRIA2,0.03645833,Physical Interactions,IREF-BIOGRID,9
GRIA4,GRIA1,0.13587937,Physical Interactions,IREF-BIOGRID,9
GRIA4,PICK1,0.07460413,Physical Interactions,IREF-BIOGRID,9
NRXN1,NLGN1,0.12895764,Physical Interactions,IREF-BIOGRID,9
NRXN2,NLGN1,0.26874775,Physical Interactions,IREF-BIOGRID,9
CACNG2,GRIA1,0.11153426,Physical Interactions,IREF-BIOGRID,9
CACNG2,GRIA2,0.14279233,Physical Interactions,IREF-BIOGRID,9
CACNG2,GRIA4,0.29219383,Physical Interactions,IREF-BIOGRID,9
LRP8,APOE,0.026309313,Physical Interactions,IREF-BIOGRID,9
LRP8,DAB1,0.021996323,Physical Interactions,IREF-BIOGRID,9
FAM168A,RBFOX1,0.037364792,Physical Interactions,IREF-BIOGRID,9
FAM168A,DAB1,0.021563882,Physical Interactions,IREF-BIOGRID,9
MSL1,CRKL,0.023485666,Physical Interactions,IREF-BIOGRID,9
DAZAP2,RBFOX1,0.011724599,Physical Interactions,IREF-BIOGRID,9
DAZAP2,DAB1,0.006766474,Physical Interactions,IREF-BIOGRID,9
DAZAP2,FAM168A,0.017063461,Physical Interactions,IREF-BIOGRID,9
ERC1,ERC2,0.05812007,Physical Interactions,IREF-BIOGRID,9
BHLHE40,RBFOX1,0.01774657,Physical Interactions,IREF-BIOGRID,9
BHLHE40,DAB1,0.01024186,Physical Interactions,IREF-BIOGRID,9
GRIA2,GRIA3,0.70710677,Predicted,I2D-MGI-Mouse2Human,9
GRIA2,GRIA1,0.70710677,Predicted,I2D-MGI-Mouse2Human,9
DMD,CADPS,0.70710677,Predicted,I2D-MGI-Mouse2Human,9
GABRG2,PPP3CA,0.57735026,Predicted,I2D-MGI-Mouse2Human,9
GABRA1,PPP3CA,0.57735026,Predicted,I2D-MGI-Mouse2Human,9
GABRB2,PPP3CA,0.57735026,Predicted,I2D-MGI-Mouse2Human,9
DAB2IP,DAB1,0.45354262,Predicted,I2D-MGI-Mouse2Human,9
KIF17,GRIN2B,0.5411961,Predicted,I2D-MGI-Mouse2Human,9
DLG2,GRIN2B,0.45508987,Predicted,I2D-MGI-Mouse2Human,9
CRKL,DAB1,0.45354262,Predicted,I2D-MGI-Mouse2Human,9
LRP8,DAB1,0.2250904,Predicted,I2D-MGI-Mouse2Human,9
GRIA2,GRIA3,0.34132034,Predicted,I2D-IntAct-Mouse2Human,9
GRIA2,GRIA1,0.20638463,Predicted,I2D-IntAct-Mouse2Human,9
GRIN2B,SYT1,0.0393166,Predicted,I2D-IntAct-Mouse2Human,9
PPP3CA,GRIN2B,0.021872032,Predicted,I2D-IntAct-Mouse2Human,9
KCNMA1,APOE,0.046141963,Predicted,I2D-IntAct-Mouse2Human,9
DLG2,GRIN2B,0.02347696,Predicted,I2D-IntAct-Mouse2Human,9
PICK1,GRIA2,0.30229253,Predicted,I2D-IntAct-Mouse2Human,9
GRIA4,GRIA2,0.39718446,Predicted,I2D-IntAct-Mouse2Human,9
LRP8,DAB1,0.1393855,Predicted,I2D-IntAct-Mouse2Human,9
MSL1,CADPS,0.76536685,Predicted,I2D-IntAct-Mouse2Human,9
NSF,GRIN2B,0.032070022,Predicted,I2D-IntAct-Mouse2Human,9
GRIA2,GRIA1,0.1482913,Predicted,I2D-IntAct-Rat2Human,9
KCNMA1,APOE,0.20185097,Predicted,I2D-IntAct-Rat2Human,9
PICK1,GRIA3,0.44045168,Predicted,I2D-IntAct-Rat2Human,9
PICK1,GRIA2,0.20441177,Predicted,I2D-IntAct-Rat2Human,9
NSF,GRIA3,0.40882352,Predicted,I2D-IntAct-Rat2Human,9
NSF,GRIA2,0.18973328,Predicted,I2D-IntAct-Rat2Human,9
NLGN1,NRXN3,0.27595463,Predicted,Wu-Stein-2010,9
GRIA1,GRIA3,0.104706414,Predicted,Wu-Stein-2010,9
HNRNPA2B1,DDX5,0.025189593,Predicted,Wu-Stein-2010,9
GRIA2,GRIA3,0.10621657,Predicted,Wu-Stein-2010,9
GRIA2,GRIA1,0.05536067,Predicted,Wu-Stein-2010,9
GABRA1,PPP3CA,0.07530639,Predicted,Wu-Stein-2010,9
GABRA1,GABRG2,0.08495544,Predicted,Wu-Stein-2010,9
GABRB2,GABRG2,0.0570044,Predicted,Wu-Stein-2010,9
GABRB2,GABRA1,0.07307299,Predicted,Wu-Stein-2010,9
DLG2,CNKSR2,0.11211519,Predicted,Wu-Stein-2010,9
PICK1,GRIA3,0.10072948,Predicted,Wu-Stein-2010,9
PICK1,GRIA2,0.053257972,Predicted,Wu-Stein-2010,9
GRIA4,GRIA3,0.22018415,Predicted,Wu-Stein-2010,9
GRIA4,GRIA1,0.11476122,Predicted,Wu-Stein-2010,9
GRIA4,GRIA2,0.11641639,Predicted,Wu-Stein-2010,9
NRXN1,NLGN1,0.25279924,Predicted,Wu-Stein-2010,9
NRXN2,NLGN1,0.3738508,Predicted,Wu-Stein-2010,9
CACNG2,GRIA1,0.17634167,Predicted,Wu-Stein-2010,9
CACNG2,GRIA2,0.17888501,Predicted,Wu-Stein-2010,9
CACNG2,GRIA4,0.37082392,Predicted,Wu-Stein-2010,9
LRP8,APOE,0.14424327,Predicted,Wu-Stein-2010,9
NSF,GRIA3,0.20787233,Predicted,Wu-Stein-2010,9
NSF,GRIA2,0.109906845,Predicted,Wu-Stein-2010,9
GRIA2,GRIA1,0.1816205,Predicted,I2D-MINT-Mouse2Human,9
NLGN1,NRXN3,0.106924124,Predicted,I2D-BIND-Rat2Human,9
GRIA2,GRIA1,0.10898389,Predicted,I2D-BIND-Rat2Human,9
DLG2,NLGN1,0.1636007,Predicted,I2D-BIND-Rat2Human,9
PICK1,GRIA3,0.11927185,Predicted,I2D-BIND-Rat2Human,9
PICK1,NLGN1,0.05387198,Predicted,I2D-BIND-Rat2Human,9
PICK1,GRIA1,0.08073132,Predicted,I2D-BIND-Rat2Human,9
PICK1,GRIA2,0.08012836,Predicted,I2D-BIND-Rat2Human,9
GRIA4,GRIA1,0.53899354,Predicted,I2D-BIND-Rat2Human,9
NRXN1,NLGN1,0.07014569,Predicted,I2D-BIND-Rat2Human,9
NRXN1,SYT1,0.08328441,Predicted,I2D-BIND-Rat2Human,9
NRXN2,NLGN1,0.106924124,Predicted,I2D-BIND-Rat2Human,9
NSF,GRIA2,0.10914716,Predicted,I2D-BIND-Rat2Human,9
CELF4,MSI2,0.003261454,Shared protein domains,PFAM,9
CELF2,MSI2,0.002869884,Shared protein domains,PFAM,9
CELF2,CELF4,0.003855962,Shared protein domains,PFAM,9
NRXN3,SLIT3,0.012550763,Shared protein domains,PFAM,9
ZIC1,BCL11A,0.005686369,Shared protein domains,PFAM,9
GRIA1,GRIA3,0.04433052,Shared protein domains,PFAM,9
HNRNPA2B1,MSI2,0.003123785,Shared protein domains,PFAM,9
HNRNPA2B1,CELF4,0.004197102,Shared protein domains,PFAM,9
HNRNPA2B1,CELF2,0.003693198,Shared protein domains,PFAM,9
GRIA2,GRIA3,0.043422285,Shared protein domains,PFAM,9
GRIA2,GRIA1,0.043422285,Shared protein domains,PFAM,9
RBFOX1,MSI2,0.022029068,Shared protein domains,PFAM,9
RBFOX1,CELF4,0.006263236,Shared protein domains,PFAM,9
RBFOX1,CELF2,0.005511271,Shared protein domains,PFAM,9
RBFOX1,HNRNPA2B1,0.005998859,Shared protein domains,PFAM,9
GRIN2B,GRIA3,0.04271426,Shared protein domains,PFAM,9
GRIN2B,GRIA1,0.04271426,Shared protein domains,PFAM,9
GRIN2B,GRIA2,0.041839138,Shared protein domains,PFAM,9
GABRA1,GABRG2,0.020963438,Shared protein domains,PFAM,9
GABRB2,GABRG2,0.020963438,Shared protein domains,PFAM,9
GABRB2,GABRA1,0.020963438,Shared protein domains,PFAM,9
DAB2IP,SYT1,0.011341281,Shared protein domains,PFAM,9
